Code_Filiere,Nom_Filiere,Universite,Etablissement,SDO_2023,SDO_2024,SDO_2025,Code_RIASEC,Taux_Employabilite,Croissance_Domaine,Alignment_National,source
INF413,"Licence en Mathématiques Appliquées","Université de Gafsa","Faculté des Sciences de Gafsa",,109.78,107.455,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF414,"Licence en Mathématiques","Université de Gafsa","Faculté des Sciences de Gafsa",90.7034,87.2416,85.4349,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF415,"Licence en Sciences Informatiques","Université de Gafsa","Faculté des Sciences de Gafsa",82.1449,95.5267,98.4367,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF416,"Licence en Génie Mécanique","Université de Gafsa","Faculté des Sciences de Gafsa",,103.48,87.245,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF417,"Licence en Électronique Électrotechnique et Automatique","Université de Gafsa","Faculté des Sciences de Gafsa",94.7167,96.2149,87.2069,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF418,"Licence en Arabe","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Gafsa",,80.6766,82.9666,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF419,"Licence en Sociologie","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Gafsa",,87.1515,90.5383,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF420,"Licence en Informatique de Gestion","Université de Gafsa","Institut Supérieur d'Administration des Entreprises de Gafsa",81.4385,80.5669,94.2485,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF421,"Licence en Sciences de Gestion","Université de Gafsa","Institut Supérieur d'Administration des Entreprises de Gafsa",91.26,87.7068,92.3702,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF422,"Licence en Musique et Sciences Musicales","Université de Gafsa","Institut Supérieur des Arts et Métiers de Gafsa",91.74,79.5191,78.1099,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF423,"Licence en Ingénierie des Systèmes d'Informatique","Université de Gafsa","Institut Supérieur des Sciences Appliquées et de Technologie de Gafsa",79.0236,84.79,95.53,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF424,"Licence en Technologies de l'Information et de la Communication","Université de Gafsa","Institut Supérieur des Sciences Appliquées et de Technologie de Gafsa",87.7683,79.6368,77.9449,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF425,"Licence en Génie Mécanique","Université de Gafsa","Institut Supérieur des Sciences Appliquées et de Technologie de Gafsa",,88.3536,93.8584,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF426,"Licence en Électronique Électrotechnique et Automatique","Université de Gafsa","Institut Supérieur des Sciences Appliquées et de Technologie de Gafsa",,122.8628,141.075,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF427,"Licence en Français","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Tozeur",101.83,117.16,141.195,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF428,"Licence en Éducation et Enseignement","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Tozeur",1,,,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF429,"Licence en Éducation et Enseignement","Université de Gafsa","Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa",113.875,121.905,148.57,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF430,"Licence en Sciences et Techniques des Activités Physiques et Sportives","Université de Gafsa","Institut Supérieur du Sport et de l'Éducation Physique de Gafsa",122.4241,122.4705,140.8441,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF431,"Filière préparatoire scientifique","Université de Gafsa","Institut Préparatoire aux Études d'Ingénieurs de Gafsa",90.0119,92.955,75.5399,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
